order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
38127,1625,2022-07-25,80,2,239.23,478.46,Cancelled,
38128,2665,2022-03-24,304,2,320.66,641.32,Cancelled,
38129,2358,2023-01-25,462,3,393.21,1179.63,Completed,2023-01-30
38130,1062,2022-08-04,90,8,420.73,3365.84,Completed,2022-08-10
38131,9610,2022-10-10,393,10,492.92,4929.2,Completed,2022-10-12
38132,6858,2024-12-22,84,1,289.96,289.96,Completed,2024-12-24
38133,9100,2023-09-05,221,4,280.59,1122.36,Completed,2023-09-11
38134,9491,2024-02-01,119,8,226.85,1814.8,Pending,
38135,1391,2023-04-30,67,7,103.79,726.53,Pending,
38136,8658,2024-11-07,425,6,447.92,2687.52,Completed,2024-11-10
38137,8642,2023-02-27,85,10,329.75,3297.5,Cancelled,
38138,7531,2023-12-07,424,4,423.44,1693.76,Completed,2023-12-12
38139,3708,2022-02-06,321,2,487.81,975.62,Completed,2022-02-13
38140,1036,2024-08-22,244,1,256.13,256.13,Completed,2024-08-27
38141,5517,2024-05-16,470,6,266.22,1597.32,Completed,2024-05-20
38142,8898,2024-03-18,10,5,428.38,2141.9,Completed,2024-03-22
38143,3,2022-06-13,441,10,193.46,1934.6,Completed,2022-06-15
38144,6042,2022-02-06,231,5,8.83,44.15,Completed,2022-02-07
38145,5655,2024-07-31,193,3,229.55,688.65,Completed,2024-08-01
38146,9259,2023-04-27,161,7,26.61,186.27,Completed,2023-05-04
38147,3879,2024-12-02,250,8,83.58,668.64,Completed,2024-12-07
38148,8019,2022-06-15,355,9,54.6,491.4,Completed,2022-06-17
38149,6012,2023-07-18,74,9,102.53,922.77,Pending,
38150,7045,2022-09-30,240,1,102.65,102.65,Completed,2022-10-04
38151,2266,2023-12-14,27,5,439.97,2199.85,Cancelled,
38152,3958,2024-03-06,67,10,103.79,1037.9,Completed,2024-03-13
38153,939,2023-08-02,52,8,498.07,3984.56,Completed,2023-08-03
38154,2704,2024-01-30,174,4,451.1,1804.4,Pending,
38155,586,2023-06-16,338,1,157.3,157.3,Completed,2023-06-18
38156,5485,2023-01-18,495,4,319.25,1277.0,Cancelled,
38157,978,2024-06-20,274,10,122.63,1226.3,Cancelled,
38158,6754,2024-04-29,17,6,127.08,762.48,Completed,2024-05-03
38159,1290,2024-07-06,150,4,379.44,1517.76,Completed,2024-07-13
38160,6426,2022-12-11,304,8,320.66,2565.28,Completed,2022-12-14
38161,9799,2024-08-25,444,1,231.64,231.64,Cancelled,
38162,5514,2023-06-02,183,6,166.73,1000.38,Cancelled,
38163,113,2023-11-21,463,1,228.96,228.96,Completed,2023-11-26
38164,5358,2022-10-21,329,5,186.14,930.7,Completed,2022-10-25
38165,1562,2022-05-05,24,8,256.3,2050.4,Completed,2022-05-09
38166,877,2023-06-29,21,8,431.09,3448.72,Pending,
38167,7389,2023-08-10,322,5,124.66,623.3,Completed,2023-08-14
38168,2621,2023-11-14,83,8,492.05,3936.4,Completed,2023-11-20
38169,7232,2023-01-04,300,10,353.5,3535.0,Pending,
38170,9263,2023-06-01,491,6,381.93,2291.58,Completed,2023-06-05
38171,2516,2024-08-13,46,9,241.01,2169.09,Completed,2024-08-17
38172,6684,2024-01-05,156,3,256.58,769.74,Completed,2024-01-07
38173,3322,2022-02-18,299,1,252.03,252.03,Pending,
38174,1389,2023-06-17,271,2,73.11,146.22,Completed,2023-06-23
38175,6075,2023-05-15,298,8,186.64,1493.12,Completed,2023-05-21
38176,6188,2024-05-14,489,5,481.57,2407.85,Pending,
38177,6608,2022-05-23,59,10,320.37,3203.7,Completed,2022-05-27
38178,6474,2024-01-21,59,9,320.37,2883.33,Pending,
38179,5796,2024-06-16,463,6,228.96,1373.76,Completed,2024-06-21
38180,3991,2022-10-20,175,10,493.89,4938.9,Pending,
38181,2292,2024-07-20,343,1,253.4,253.4,Completed,2024-07-27
38182,1209,2024-08-27,302,4,498.64,1994.56,Completed,2024-08-30
38183,298,2022-06-27,36,8,404.71,3237.68,Cancelled,
38184,4489,2022-04-12,495,10,319.25,3192.5,Completed,2022-04-19
38185,5689,2023-01-15,294,6,258.98,1553.88,Completed,2023-01-16
38186,825,2022-12-24,425,5,447.92,2239.6,Cancelled,
38187,4181,2023-06-14,392,1,300.97,300.97,Pending,
38188,6792,2023-07-15,415,1,119.56,119.56,Cancelled,
38189,4646,2022-09-19,46,2,241.01,482.02,Completed,2022-09-23
38190,7485,2023-11-13,229,4,265.83,1063.32,Completed,2023-11-17
38191,730,2023-03-25,176,3,103.61,310.83,Pending,
38192,1261,2022-06-11,184,4,267.77,1071.08,Cancelled,
38193,6206,2022-01-14,149,6,435.34,2612.04,Completed,2022-01-17
38194,524,2023-01-13,148,6,129.94,779.64,Completed,2023-01-19
38195,8098,2024-04-20,44,2,332.63,665.26,Completed,2024-04-22
38196,2449,2022-11-21,113,9,405.06,3645.54,Completed,2022-11-23
38197,8630,2024-04-11,413,3,96.1,288.3,Pending,
38198,2969,2022-05-22,359,6,457.05,2742.3,Cancelled,
38199,6348,2023-02-08,365,8,91.87,734.96,Completed,2023-02-11
38200,9940,2024-04-14,152,3,306.39,919.17,Completed,2024-04-21
38201,8254,2024-11-07,336,7,171.5,1200.5,Completed,2024-11-10
38202,9743,2023-12-26,166,1,430.37,430.37,Pending,
38203,4436,2024-06-16,456,7,330.51,2313.57,Completed,2024-06-20
38204,9857,2022-12-31,263,4,120.83,483.32,Cancelled,
38205,3323,2022-10-08,162,6,490.5,2943.0,Completed,2022-10-12
38206,262,2024-12-14,70,2,168.92,337.84,Cancelled,
38207,3044,2022-06-22,255,1,299.55,299.55,Pending,
38208,3877,2024-08-19,90,4,420.73,1682.92,Pending,
38209,7776,2023-09-18,252,6,51.78,310.68,Completed,2023-09-19
38210,8893,2024-11-01,388,8,309.39,2475.12,Pending,
38211,3449,2024-02-13,70,7,168.92,1182.44,Pending,
38212,5787,2023-03-15,51,7,324.52,2271.64,Completed,2023-03-20
38213,9375,2022-01-16,418,5,270.19,1350.95,Completed,2022-01-20
38214,9930,2023-01-11,495,2,319.25,638.5,Cancelled,
38215,9312,2023-02-27,152,7,306.39,2144.73,Completed,2023-03-05
38216,5549,2022-03-26,137,4,394.97,1579.88,Cancelled,
38217,6281,2022-01-28,237,2,435.91,871.82,Pending,
38218,4037,2024-10-08,369,7,335.55,2348.85,Pending,
38219,8411,2023-06-01,432,1,477.65,477.65,Cancelled,
38220,6400,2023-05-17,376,7,223.71,1565.97,Completed,2023-05-24
38221,7572,2022-07-10,455,2,352.31,704.62,Pending,
38222,2092,2024-05-01,18,5,202.7,1013.5,Cancelled,
38223,1989,2022-11-10,380,5,351.69,1758.45,Completed,2022-11-17
38224,88,2023-03-14,479,9,87.79,790.11,Completed,2023-03-18
38225,5365,2022-04-20,230,6,106.19,637.14,Pending,
38226,6558,2024-04-30,329,8,186.14,1489.12,Cancelled,
38227,3527,2024-06-07,315,9,172.12,1549.08,Completed,2024-06-11
38228,8698,2022-02-20,269,10,210.37,2103.7,Completed,2022-02-26
38229,1271,2024-09-10,392,10,300.97,3009.7,Completed,2024-09-15
38230,4648,2024-04-29,113,4,405.06,1620.24,Cancelled,
38231,9058,2022-11-19,101,6,381.81,2290.86,Cancelled,
38232,9237,2023-04-23,2,5,339.97,1699.85,Completed,2023-04-24
38233,7117,2022-06-07,228,5,61.34,306.7,Pending,
38234,3835,2022-09-04,403,7,155.08,1085.56,Cancelled,
38235,4205,2022-09-27,205,1,240.74,240.74,Cancelled,
38236,7821,2022-01-05,62,4,449.97,1799.88,Completed,2022-01-08
38237,5302,2024-12-07,188,7,187.45,1312.15,Completed,2024-12-11
38238,1736,2023-09-24,186,1,74.67,74.67,Cancelled,
38239,9318,2022-04-18,174,4,451.1,1804.4,Completed,2022-04-24
38240,3398,2022-05-31,208,1,247.68,247.68,Cancelled,
38241,6659,2024-05-20,24,5,256.3,1281.5,Completed,2024-05-25
38242,69,2022-12-07,399,5,125.21,626.05,Cancelled,
38243,6940,2024-09-29,97,6,220.74,1324.44,Completed,2024-10-03
38244,5640,2022-10-19,44,1,332.63,332.63,Cancelled,
38245,7318,2023-06-11,45,10,291.69,2916.9,Completed,2023-06-17
38246,1936,2024-01-17,470,3,266.22,798.66,Cancelled,
38247,8781,2022-03-02,492,10,315.77,3157.7,Cancelled,
38248,6438,2022-09-20,390,5,371.57,1857.85,Completed,2022-09-27
38249,5763,2024-11-02,97,10,220.74,2207.4,Completed,2024-11-08
38250,7677,2023-03-18,84,8,289.96,2319.68,Cancelled,
38251,4014,2023-11-28,406,7,157.67,1103.69,Pending,
38252,9771,2022-07-27,460,4,79.62,318.48,Completed,2022-08-02
38253,2067,2023-09-23,430,4,379.03,1516.12,Completed,2023-09-28
38254,6310,2024-03-09,203,2,70.24,140.48,Cancelled,
38255,1480,2022-05-04,4,7,352.16,2465.12,Completed,2022-05-09
38256,4089,2024-09-22,472,6,354.46,2126.76,Completed,2024-09-23
38257,461,2022-05-22,120,4,156.57,626.28,Completed,2022-05-26
38258,7734,2024-08-26,351,5,148.77,743.85,Cancelled,
38259,4439,2024-11-18,268,8,77.94,623.52,Completed,2024-11-20
38260,3936,2022-01-09,296,5,186.33,931.65,Cancelled,
38261,8072,2023-10-06,442,5,87.77,438.85,Completed,2023-10-10
38262,6218,2023-02-08,55,7,153.19,1072.33,Completed,2023-02-14
38263,9789,2022-07-13,376,3,223.71,671.13,Cancelled,
38264,4132,2022-04-10,222,7,140.27,981.89,Pending,
38265,5372,2023-06-09,95,10,193.29,1932.9,Completed,2023-06-12
38266,2213,2024-08-18,457,7,340.35,2382.45,Completed,2024-08-23
38267,5637,2022-08-19,140,9,345.9,3113.1,Cancelled,
38268,8645,2024-08-07,361,3,303.38,910.14,Pending,
38269,7898,2022-10-30,186,5,74.67,373.35,Cancelled,
38270,216,2022-08-15,395,3,250.33,750.99,Pending,
38271,6471,2022-12-24,331,2,341.8,683.6,Cancelled,
38272,5448,2024-10-23,290,10,275.01,2750.1,Completed,2024-10-24
38273,7158,2022-09-15,112,1,355.12,355.12,Pending,
38274,326,2022-01-10,430,8,379.03,3032.24,Pending,
38275,9516,2022-11-12,208,5,247.68,1238.4,Cancelled,
38276,5895,2023-09-15,307,3,499.8,1499.4,Cancelled,
38277,2325,2024-09-24,329,2,186.14,372.28,Cancelled,
38278,4197,2023-02-25,211,7,54.09,378.63,Completed,2023-03-03
38279,6446,2023-10-24,53,1,441.03,441.03,Cancelled,
38280,179,2023-09-08,404,6,457.65,2745.9,Completed,2023-09-12
38281,7366,2022-05-18,134,10,331.91,3319.1,Cancelled,
38282,9343,2024-02-20,379,1,409.14,409.14,Cancelled,
38283,9763,2023-04-18,402,1,363.53,363.53,Cancelled,
38284,644,2023-01-10,118,8,361.44,2891.52,Completed,2023-01-13
38285,211,2023-07-24,225,2,188.18,376.36,Completed,2023-07-27
38286,3161,2022-02-02,454,10,462.13,4621.3,Cancelled,
38287,5565,2023-05-14,331,2,341.8,683.6,Completed,2023-05-18
38288,8578,2023-06-12,150,8,379.44,3035.52,Pending,
38289,1592,2022-10-08,433,7,247.85,1734.95,Pending,
38290,5238,2023-04-10,374,3,353.36,1060.08,Cancelled,
38291,8658,2023-12-16,469,4,97.55,390.2,Completed,2023-12-19
38292,1843,2022-01-27,2,7,339.97,2379.79,Completed,2022-02-03
38293,5124,2022-08-31,403,9,155.08,1395.72,Completed,2022-09-05
38294,6407,2022-09-01,481,1,277.11,277.11,Completed,2022-09-08
38295,3556,2024-03-16,492,4,315.77,1263.08,Completed,2024-03-21
38296,8058,2022-10-09,371,9,113.47,1021.23,Completed,2022-10-12
38297,4541,2023-03-09,280,2,130.56,261.12,Completed,2023-03-14
38298,2930,2024-08-11,176,2,103.61,207.22,Completed,2024-08-13
38299,5230,2024-12-27,159,1,271.6,271.6,Completed,2025-01-03
38300,3894,2023-01-18,77,9,470.48,4234.32,Completed,2023-01-25
38301,1798,2022-09-27,380,2,351.69,703.38,Pending,
38302,7507,2022-04-12,190,8,167.36,1338.88,Pending,
38303,8939,2023-10-03,287,4,400.67,1602.68,Cancelled,
38304,4751,2022-06-13,185,2,483.86,967.72,Completed,2022-06-18
38305,5084,2022-06-29,121,3,498.33,1494.99,Pending,
38306,928,2023-02-11,299,5,252.03,1260.15,Completed,2023-02-13
38307,8314,2022-09-09,416,3,34.92,104.76,Completed,2022-09-13
38308,6610,2022-06-02,329,1,186.14,186.14,Cancelled,
38309,3881,2023-09-06,29,3,68.55,205.65,Completed,2023-09-10
38310,5885,2022-05-25,252,7,51.78,362.46,Pending,
38311,6846,2022-09-28,481,5,277.11,1385.55,Completed,2022-10-05
38312,4379,2024-07-17,36,8,404.71,3237.68,Completed,2024-07-18
38313,8546,2024-10-31,56,9,372.5,3352.5,Pending,
38314,2431,2023-10-26,169,10,436.93,4369.3,Completed,2023-10-27
38315,6561,2022-12-25,425,10,447.92,4479.2,Cancelled,
38316,3709,2023-08-25,313,3,140.85,422.55,Cancelled,
38317,8425,2023-10-09,281,8,315.99,2527.92,Completed,2023-10-16
38318,4923,2024-11-29,82,9,338.03,3042.27,Cancelled,
38319,4617,2022-01-04,321,2,487.81,975.62,Completed,2022-01-11
38320,8769,2022-11-04,186,10,74.67,746.7,Completed,2022-11-11
38321,2668,2022-03-17,203,6,70.24,421.44,Completed,2022-03-20
38322,9313,2022-04-13,356,10,7.56,75.6,Completed,2022-04-15
38323,7464,2022-01-11,491,6,381.93,2291.58,Completed,2022-01-14
38324,8,2024-12-07,226,4,82.01,328.04,Completed,2024-12-09
38325,3608,2022-10-22,466,4,316.73,1266.92,Pending,
38326,7505,2023-04-15,284,4,23.31,93.24,Pending,
38327,1803,2024-12-05,460,7,79.62,557.34,Completed,2024-12-08
38328,4170,2022-01-29,4,10,352.16,3521.6,Cancelled,
38329,9705,2024-02-08,363,7,405.36,2837.52,Pending,
38330,5280,2022-12-13,264,5,492.3,2461.5,Completed,2022-12-14
38331,4392,2024-10-01,75,5,424.77,2123.85,Completed,2024-10-06
38332,4086,2024-03-23,183,5,166.73,833.65,Cancelled,
38333,8276,2023-05-27,40,5,224.35,1121.75,Completed,2023-06-01
38334,65,2023-10-30,489,6,481.57,2889.42,Completed,2023-11-06
38335,3389,2022-01-29,325,6,251.64,1509.84,Pending,
38336,4337,2023-02-14,394,8,474.52,3796.16,Completed,2023-02-17
38337,1593,2023-06-17,217,1,180.03,180.03,Completed,2023-06-20
38338,7062,2022-08-26,96,9,271.42,2442.78,Pending,
38339,9070,2023-06-23,275,3,231.27,693.81,Cancelled,
38340,7659,2024-09-13,397,4,239.39,957.56,Pending,
38341,4707,2022-06-22,179,10,373.86,3738.6,Cancelled,
38342,5233,2022-03-25,371,2,113.47,226.94,Pending,
38343,8195,2024-07-21,417,1,8.27,8.27,Cancelled,
38344,3074,2023-11-25,482,1,273.31,273.31,Completed,2023-11-26
38345,8180,2024-07-07,310,2,219.15,438.3,Completed,2024-07-08
38346,9488,2024-03-11,120,10,156.57,1565.7,Cancelled,
38347,6986,2024-11-13,27,4,439.97,1759.88,Completed,2024-11-20
38348,9983,2024-01-10,406,2,157.67,315.34,Cancelled,
38349,4611,2023-03-04,9,1,100.18,100.18,Completed,2023-03-10
38350,7289,2024-04-02,192,4,155.66,622.64,Cancelled,
38351,4026,2023-11-29,367,4,8.38,33.52,Cancelled,
38352,9222,2022-05-08,279,4,279.31,1117.24,Completed,2022-05-13
38353,2632,2022-11-01,215,8,51.15,409.2,Completed,2022-11-08
38354,5269,2023-11-30,,3,54.09,162.27,Completed,2023-12-07
38355,4900,2024-04-09,116,9,95.01,855.09,Completed,2024-04-10
38356,6821,2022-11-02,114,3,137.86,413.58,Completed,2022-11-03
38357,1619,2023-02-25,162,6,490.5,2943.0,Completed,2023-02-28
38358,8043,2024-09-15,45,9,291.69,2625.21,Completed,2024-09-18
38359,5250,2023-06-18,200,6,106.58,639.48,Pending,
38360,8880,2024-01-05,123,7,475.68,3329.76,Completed,2024-01-07
38361,6912,2024-06-19,472,8,354.46,2835.68,Pending,
38362,6936,2024-10-30,200,5,106.58,532.9,Cancelled,
38363,1218,2022-09-06,89,8,225.73,1805.84,Pending,
38364,6058,2024-12-21,265,3,483.3,1449.9,Pending,
38365,2887,2024-03-28,300,6,353.5,2121.0,Completed,2024-03-29
38366,1237,2024-08-03,241,9,249.59,2246.31,Completed,2024-08-07
38367,3636,2022-09-01,444,5,231.64,1158.2,Completed,2022-09-04
38368,694,2024-02-25,25,9,306.44,2757.96,Pending,
38369,4361,2023-06-23,377,4,225.51,902.04,Completed,2023-06-30
38370,4043,2022-04-20,243,4,38.8,155.2,Completed,2022-04-23
38371,3804,2023-08-26,367,3,8.38,25.14,Completed,2023-08-31
38372,8384,2023-04-16,253,9,482.38,4341.42,Completed,2023-04-19
38373,8067,2022-06-26,188,5,187.45,937.25,Completed,2022-07-03
38374,9929,2024-03-04,314,2,88.47,176.94,Completed,2024-03-11
38375,1371,2023-06-24,500,7,441.66,3091.62,Completed,2023-06-30
38376,4857,2023-02-01,423,10,278.59,2785.9,Completed,2023-02-08
38377,7916,2023-10-25,294,4,258.98,1035.92,Completed,2023-10-30
38378,3481,2022-08-10,166,7,430.37,3012.59,Completed,2022-08-11
38379,8546,2024-05-28,141,4,44.82,179.28,Completed,2024-06-02
38380,9061,2023-03-03,155,4,490.22,1960.88,Pending,
38381,2634,2022-08-11,339,8,136.44,1091.52,Cancelled,
38382,9122,2022-08-17,310,7,219.15,1534.05,Cancelled,
38383,6067,2023-01-15,70,8,168.92,1351.36,Cancelled,
38384,5056,2023-10-12,467,9,442.13,3979.17,Cancelled,
38385,652,2024-09-09,57,2,105.78,211.56,Completed,2024-09-16
38386,2001,2024-01-17,363,4,405.36,1621.44,Completed,2024-01-23
38387,567,2023-10-13,53,10,441.03,4410.3,Cancelled,
38388,9248,2023-03-30,114,7,137.86,965.02,Completed,2023-04-01
38389,9676,2022-11-08,297,5,227.71,1138.55,Completed,2022-11-12
38390,2289,2024-10-25,327,10,30.02,300.2,Cancelled,
38391,1028,2022-01-17,16,6,252.12,1512.72,Completed,2022-01-24
38392,5765,2023-12-16,54,10,353.25,3532.5,Completed,2023-12-22
38393,8418,2024-05-11,306,9,402.81,3625.29,Cancelled,
38394,1060,2022-05-08,254,1,75.01,75.01,Completed,2022-05-12
38395,6468,2023-10-18,455,1,352.31,352.31,Completed,2023-10-19
38396,3631,2024-10-16,139,2,397.35,794.7,Completed,2024-10-20
38397,6866,2023-05-02,172,8,436.07,3488.56,Completed,2023-05-08
38398,468,2022-07-19,156,8,256.58,2052.64,Cancelled,
38399,6647,2024-10-29,41,6,418.83,2512.98,Cancelled,
38400,7217,2024-02-17,498,1,54.29,54.29,Cancelled,
38401,3806,2022-09-24,411,5,382.86,1914.3,Completed,2022-09-25
38402,7958,2022-09-16,422,7,328.6,2300.2,Completed,2022-09-17
38403,2630,2022-03-31,158,2,419.55,839.1,Completed,2022-04-05
38404,2088,2024-06-20,382,5,190.36,951.8,Completed,2024-06-23
38405,2312,2023-03-09,307,8,499.8,3998.4,Pending,
38406,5032,2022-02-24,469,4,97.55,390.2,Completed,2022-02-25
38407,445,2024-11-19,444,10,231.64,2316.4,Completed,2024-11-25
38408,4995,2023-01-01,40,4,224.35,897.4,Pending,
38409,6040,2022-12-10,365,8,91.87,734.96,Pending,
38410,4929,2023-12-23,449,9,185.68,1671.12,Completed,2023-12-25
38411,1735,2024-03-09,254,3,75.01,225.03,Cancelled,
38412,9450,2022-03-01,463,6,228.96,1373.76,Pending,
38413,5134,2022-04-01,283,6,317.71,1906.26,Completed,2022-04-03
38414,6592,2023-06-07,499,4,223.44,893.76,Completed,2023-06-13
38415,6240,2023-09-06,336,3,171.5,514.5,Cancelled,
38416,7454,2024-10-23,376,7,223.71,1565.97,Completed,2024-10-24
38417,6666,2022-05-28,493,8,204.41,1635.28,Completed,2022-06-03
38418,3781,2022-08-27,353,10,466.85,4668.5,Completed,2022-08-29
38419,9145,2022-08-27,240,3,102.65,307.95,Pending,
38420,4743,2022-04-14,493,3,204.41,613.23,Completed,2022-04-18
38421,8329,2022-08-18,55,10,153.19,1531.9,Pending,
38422,7769,2022-12-28,142,8,17.8,142.4,Cancelled,
38423,6559,2023-07-02,124,3,363.67,1091.01,Pending,
38424,8666,2024-08-14,136,8,354.94,2839.52,Completed,2024-08-21
38425,1253,2022-05-30,136,4,354.94,1419.76,Cancelled,
38426,8556,2024-08-01,302,9,498.64,4487.76,Cancelled,
38427,6731,2023-06-23,410,1,287.05,287.05,Pending,
38428,6134,2024-03-17,276,7,260.11,1820.77,Completed,2024-03-20
38429,6996,2023-11-16,459,10,114.41,1144.1,Completed,2023-11-22
38430,5170,2023-04-25,275,4,231.27,925.08,Completed,2023-04-29
38431,1081,2023-08-16,500,8,441.66,3533.28,Cancelled,
38432,7944,2022-09-14,394,10,474.52,4745.2,Completed,2022-09-18
38433,6547,2024-01-06,467,3,442.13,1326.39,Completed,2024-01-07
38434,7807,2024-04-16,311,4,86.51,346.04,Completed,2024-04-17
38435,9140,2024-03-05,339,7,136.44,955.08,Pending,
38436,2301,2023-05-03,104,6,80.43,482.58,Pending,
38437,9266,2024-03-05,11,10,85.51,855.1,Completed,2024-03-06
38438,2600,2024-07-05,490,4,352.21,1408.84,Completed,2024-07-08
38439,6648,2024-08-06,167,6,436.83,2620.98,Completed,2024-08-13
38440,3641,2022-09-21,1,5,321.52,1607.6,Completed,2022-09-26
38441,8901,2023-01-28,62,7,449.97,3149.79,Cancelled,
38442,9882,2024-02-02,191,10,455.15,4551.5,Completed,2024-02-05
38443,2971,2023-01-03,245,9,42.98,386.82,Completed,2023-01-05
38444,8632,2024-07-11,417,8,8.27,66.16,Completed,2024-07-16
38445,5396,2024-05-10,404,5,457.65,2288.25,Completed,2024-05-12
38446,3580,2024-07-10,235,3,90.08,270.24,Pending,
38447,561,2023-03-17,431,1,31.58,31.58,Completed,2023-03-23
38448,7392,2022-10-11,384,3,93.34,280.02,Completed,2022-10-17
38449,4291,2023-10-24,177,2,182.68,365.36,Cancelled,
38450,1937,2022-01-23,366,1,203.41,203.41,Cancelled,
38451,9651,2024-06-25,417,5,8.27,41.35,Completed,2024-06-28
38452,9435,2023-06-08,206,4,114.67,458.68,Completed,2023-06-11
38453,6562,2024-05-08,128,1,241.96,241.96,Cancelled,
38454,5954,2024-08-29,272,6,237.21,1423.26,Pending,
38455,3072,2023-02-27,227,8,332.66,2661.28,Completed,2023-03-06
38456,7562,2022-08-11,232,10,118.9,1189.0,Pending,
38457,2327,2022-02-27,382,6,190.36,1142.16,Completed,2022-03-06
38458,2766,2023-10-28,129,4,411.95,1647.8,Completed,2023-11-04
38459,3995,2023-03-02,290,4,275.01,1100.04,Completed,2023-03-08
38460,3225,2022-11-16,242,2,323.28,646.56,Cancelled,
38461,4285,2023-04-15,471,4,61.54,246.16,Completed,2023-04-16
38462,5454,2022-04-07,354,3,123.44,370.32,Cancelled,
38463,9627,2022-05-10,204,9,136.36,1227.24,Cancelled,
38464,6023,2022-01-26,157,5,173.24,866.2,Completed,2022-01-30
38465,8113,2022-06-03,447,10,160.52,1605.2,Completed,2022-06-06
38466,2921,2024-10-03,265,5,483.3,2416.5,Cancelled,
38467,310,2023-05-04,279,2,279.31,558.62,Completed,2023-05-11
38468,6288,2024-10-25,119,2,226.85,453.7,Pending,
38469,5541,2022-12-05,477,8,476.16,3809.28,Completed,2022-12-10
38470,6047,2022-11-16,286,8,99.6,796.8,Pending,
38471,7375,2024-04-14,427,2,283.94,567.88,Cancelled,
38472,5428,2023-12-03,298,3,186.64,559.92,Pending,
38473,2647,2023-06-26,413,8,96.1,768.8,Pending,
38474,1999,2024-09-25,378,4,33.58,134.32,Pending,
38475,9951,2023-10-14,295,2,340.65,681.3,Cancelled,
38476,165,2023-02-03,172,3,436.07,1308.21,Completed,2023-02-10
38477,5217,2022-11-21,351,10,148.77,1487.7,Completed,2022-11-28
38478,288,2024-04-15,137,5,394.97,1974.85,Pending,
38479,8645,2024-03-26,430,7,379.03,2653.21,Completed,2024-03-30
38480,1901,2022-01-27,398,9,457.8,4120.2,Completed,2022-01-30
38481,517,2022-04-16,489,3,481.57,1444.71,Pending,
38482,8164,2023-11-18,14,1,165.52,165.52,Completed,2023-11-22
38483,2797,2022-01-01,253,2,482.38,964.76,Completed,2022-01-03
38484,1122,2022-09-25,225,7,188.18,1317.26,Completed,2022-10-01
38485,1499,2024-03-16,458,5,133.08,665.4,Completed,2024-03-18
38486,3876,2024-12-25,109,7,425.9,2981.3,Completed,2024-12-30
38487,565,2022-03-12,419,3,57.97,173.91,Completed,2022-03-16
38488,6932,2024-04-29,412,1,88.28,88.28,Pending,
38489,7781,2024-04-23,170,3,399.09,1197.27,Completed,2024-04-29
38490,5274,2022-11-22,115,1,287.08,287.08,Pending,
38491,9289,2023-12-26,61,2,293.34,586.68,Pending,
38492,7272,2024-05-06,297,4,227.71,910.84,Cancelled,
38493,4739,2024-12-25,239,6,365.05,2190.3,Completed,2024-12-30
38494,4411,2022-01-08,380,7,351.69,2461.83,Completed,2022-01-10
38495,4196,2022-08-03,42,9,110.8,997.2,Completed,2022-08-08
38496,8339,2023-07-08,59,2,320.37,640.74,Pending,
38497,6439,2023-12-20,251,9,341.05,3069.45,Pending,
38498,4999,2022-06-21,92,7,44.89,314.23,Completed,2022-06-24
38499,7739,2022-11-05,175,9,493.89,4445.01,Completed,2022-11-07
38500,3430,2023-01-01,326,6,472.89,2837.34,Completed,2023-01-06
38501,4975,2022-11-29,221,4,280.59,1122.36,Completed,2022-12-02
38502,2985,2022-01-15,148,4,129.94,519.76,Cancelled,
38503,1689,2022-11-17,29,7,68.55,479.85,Pending,
38504,3442,2022-05-10,158,2,419.55,839.1,Cancelled,
38505,6474,2024-04-26,90,4,420.73,1682.92,Completed,2024-04-30
38506,5331,2024-02-18,307,4,499.8,1999.2,Completed,2024-02-22
38507,8819,2024-03-09,485,10,108.89,1088.9,Completed,2024-03-13
38508,9572,2023-06-24,484,1,135.09,135.09,Pending,
38509,627,2022-12-10,107,1,290.02,290.02,Cancelled,
38510,6540,2022-01-15,227,7,332.66,2328.62,Cancelled,
38511,4184,2024-03-20,245,10,42.98,429.8,Completed,2024-03-23
38512,40,2023-10-07,228,9,61.34,552.06,Completed,2023-10-14
38513,3995,2024-05-30,274,6,122.63,735.78,Completed,2024-05-31
38514,623,2022-03-29,445,7,193.05,1351.35,Cancelled,
38515,1179,2024-07-31,165,3,172.59,517.77,Completed,2024-08-05
38516,6151,2022-08-27,279,7,279.31,1955.17,Pending,
38517,79,2023-11-12,97,3,220.74,662.22,Cancelled,
38518,3834,2023-07-31,335,2,162.67,325.34,Pending,
38519,5362,2022-02-28,371,7,113.47,794.29,Pending,
38520,4801,2024-02-27,165,6,172.59,1035.54,Completed,2024-02-29
38521,47,2024-03-27,479,10,87.79,877.9,Completed,2024-03-29
38522,7315,2023-05-27,345,7,160.31,1122.17,Completed,2023-05-29
38523,402,2023-05-09,413,3,96.1,288.3,Pending,
38524,542,2022-05-25,38,9,35.0,315.0,Completed,2022-06-01
38525,3079,2022-08-19,88,8,308.26,2466.08,Cancelled,
38526,2460,2024-03-19,163,4,169.34,677.36,Completed,2024-03-20
38527,9513,2024-02-03,266,6,322.38,1934.28,Completed,2024-02-10
38528,7358,2024-11-10,150,7,379.44,2656.08,Completed,2024-11-11
38529,8455,2024-09-10,150,4,379.44,1517.76,Pending,
38530,2234,2022-09-25,36,2,404.71,809.42,Cancelled,
38531,2807,2022-12-20,377,5,225.51,1127.55,Completed,2022-12-22
38532,4010,2022-08-03,399,9,125.21,1126.89,Pending,
38533,3389,2024-12-26,79,8,305.3,2442.4,Pending,
